indicator,iso3,year,value,ci_lo,ci_hi
wgi.voice_accountability,BFA,2018,55.8119299,51.7694308,59.854429
wgi.voice_accountability,BFA,2019,55.0385001,50.967556,59.1094443
wgi.voice_accountability,BFA,2020,53.0810183,48.9982389,57.1637976
wgi.voice_accountability,BFA,2021,53.8266821,49.7439027,57.9094614
wgi.voice_accountability,BFA,2022,46.4659911,42.3832117,50.5487704
wgi.voice_accountability,BFA,2023,44.6747828,40.5920035,48.7575622
wgi.voice_accountability,BFA,2024,39.9684808,35.8857015,44.0512602
wgi.voice_accountability,BGD,1996,51.2853714,45.7171978,56.853545
wgi.voice_accountability,BGD,1998,50.7457872,45.1776136,56.3139608
wgi.voice_accountability,BGD,2000,49.1087514,43.5405778,54.676925
wgi.voice_accountability,BGD,2002,45.2917438,40.4145475,50.1689401
wgi.voice_accountability,BGD,2003,44.3184094,39.4412131,49.1956057
wgi.voice_accountability,BGD,2004,45.9810794,41.7503357,50.211823
wgi.voice_accountability,BGD,2005,47.1137267,42.9943811,51.2330722
wgi.voice_accountability,BGD,2006,47.8791193,43.7660799,51.9921587
wgi.voice_accountability,BGD,2007,47.9621056,43.9722662,51.951945
wgi.voice_accountability,BGD,2008,48.6523582,44.6625188,52.6421976
wgi.voice_accountability,BGD,2009,51.19837,47.2085307,55.1882094
wgi.voice_accountability,BGD,2010,51.3343136,47.3444742,55.324153
wgi.voice_accountability,BGD,2011,49.7004475,46.0663235,53.3345716
wgi.voice_accountability,BGD,2012,46.1268453,42.1184586,50.1352321
wgi.voice_accountability,BGD,2013,44.5134466,40.3800781,48.6468152
wgi.voice_accountability,BGD,2014,43.0454464,38.9120778,47.1788149
wgi.voice_accountability,BGD,2015,41.4991172,37.3657487,45.6324858
wgi.voice_accountability,BGD,2016,40.5129973,36.3796287,44.6463658
wgi.voice_accountability,BGD,2017,40.8012562,36.6678877,44.9346248
wgi.voice_accountability,BGD,2018,40.0056894,35.622093,44.3892857
wgi.voice_accountability,BGD,2019,39.5246562,35.1410598,43.9082526
wgi.voice_accountability,BGD,2020,39.2620856,34.8637049,43.6604663
wgi.voice_accountability,BGD,2021,38.3529521,34.0751635,42.6307407
wgi.voice_accountability,BGD,2022,38.0824371,33.8046485,42.3602257
wgi.voice_accountability,BGD,2023,36.9763918,32.6648497,41.287934
wgi.voice_accountability,BGD,2024,36.5322872,32.220745,40.8438293
wgi.voice_accountability,BGR,1996,61.3192298,55.7510562,66.8874034
wgi.voice_accountability,BGR,1998,62.7278266,57.159653,68.2960002
wgi.voice_accountability,BGR,2000,62.6428555,57.4148603,67.8708507
wgi.voice_accountability,BGR,2002,64.080993,59.4372904,68.7246957
wgi.voice_accountability,BGR,2003,64.5150583,59.8713557,69.1587609
wgi.voice_accountability,BGR,2004,65.0520661,60.4451205,69.6590118
wgi.voice_accountability,BGR,2005,67.2681893,62.7104694,71.8259092
wgi.voice_accountability,BGR,2006,68.8405009,64.4678786,73.2131232
wgi.voice_accountability,BGR,2007,69.1161581,64.7435358,73.4887804
wgi.voice_accountability,BGR,2008,67.6713486,63.2987263,72.0439709
wgi.voice_accountability,BGR,2009,67.2370261,62.8644038,71.6096484
wgi.voice_accountability,BGR,2010,66.0110153,61.6383929,70.3836376
wgi.voice_accountability,BGR,2011,62.5451269,58.6288592,66.4613946
wgi.voice_accountability,BGR,2012,63.0217074,59.1054397,66.9379751
wgi.voice_accountability,BGR,2013,60.3717816,56.3392029,64.4043603
wgi.voice_accountability,BGR,2014,60.6926827,56.660104,64.7252614
wgi.voice_accountability,BGR,2015,61.0875091,57.0549304,65.1200878
wgi.voice_accountability,BGR,2016,60.9306325,56.8980538,64.9632113
wgi.voice_accountability,BGR,2017,59.0625499,55.1243411,63.0007587
wgi.voice_accountability,BGR,2018,58.1278785,53.9750717,62.2806853
wgi.voice_accountability,BGR,2019,59.2808479,55.1280411,63.4336547
wgi.voice_accountability,BGR,2020,60.229005,55.9117238,64.5462862
wgi.voice_accountability,BGR,2021,60.17976,55.8624788,64.4970412
wgi.voice_accountability,BGR,2022,60.3184987,56.0012175,64.6357799
wgi.voice_accountability,BGR,2023,61.393015,57.0410317,65.7449984
wgi.voice_accountability,BGR,2024,60.5840325,56.2320491,64.9360159
wgi.voice_accountability,BHR,1996,37.7504289,32.1822553,43.3186025
wgi.voice_accountability,BHR,1998,33.8828917,28.3147181,39.4510652
wgi.voice_accountability,BHR,2000,35.7871117,30.2189381,41.3552853
wgi.voice_accountability,BHR,2002,46.9527195,42.0253226,51.8801165
wgi.voice_accountability,BHR,2003,46.732974,42.4559888,51.0099592
wgi.voice_accountability,BHR,2004,45.7011095,41.6136203,49.7885988
wgi.voice_accountability,BHR,2005,44.6579997,40.5705104,48.745489
wgi.voice_accountability,BHR,2006,45.4740743,41.386585,49.5615635
wgi.voice_accountability,BHR,2007,46.4820916,42.3946023,50.5695809
wgi.voice_accountability,BHR,2008,46.224385,42.1368957,50.3118742
wgi.voice_accountability,BHR,2009,45.9622134,41.875083,50.0493439
wgi.voice_accountability,BHR,2010,42.3789884,38.2918579,46.4661188
wgi.voice_accountability,BHR,2011,37.128688,33.0415575,41.2158184
wgi.voice_accountability,BHR,2012,36.409908,32.3227775,40.4970385
wgi.voice_accountability,BHR,2013,35.5560631,31.3124341,39.7996921
wgi.voice_accountability,BHR,2014,36.0226094,31.7785797,40.2666392
wgi.voice_accountability,BHR,2015,37.9236213,33.0464249,42.8008176
wgi.voice_accountability,BHR,2016,36.2207359,31.3435395,41.0979322
wgi.voice_accountability,BHR,2017,35.9345159,31.0573196,40.8117122
wgi.voice_accountability,BHR,2018,34.4054565,29.101602,39.709311
wgi.voice_accountability,BHR,2019,34.639603,29.3357485,39.9434575
wgi.voice_accountability,BHR,2020,34.6227009,29.3188464,39.9265554
wgi.voice_accountability,BHR,2021,33.809446,28.4619333,39.1569587
wgi.voice_accountability,BHR,2022,33.7976055,28.4500928,39.1451182
wgi.voice_accountability,BHR,2023,33.4484309,28.1009182,38.7959436
wgi.voice_accountability,BHR,2024,33.7202025,28.3726898,39.0677152
wgi.voice_accountability,BHS,1996,76.082483,68.6182648,83.5467012
wgi.voice_accountability,BHS,1998,76.064767,68.6005488,83.5289852
wgi.voice_accountability,BHS,2000,77.3859529,69.9217346,84.8501711
wgi.voice_accountability,BHS,2002,76.1784719,68.7142537,83.6426901
wgi.voice_accountability,BHS,2003,73.4556849,65.9914667,80.9199032
wgi.voice_accountability,BHS,2004,73.8902367,66.4260185,81.354455
wgi.voice_accountability,BHS,2005,74.9213749,67.4571567,82.3855931
wgi.voice_accountability,BHS,2006,74.9224828,67.4582646,82.386701
wgi.voice_accountability,BHS,2007,76.3646896,68.9004714,83.8289078
wgi.voice_accountability,BHS,2008,76.3504601,68.8862419,83.8146783
wgi.voice_accountability,BHS,2009,73.75468,67.4851606,80.0241993
wgi.voice_accountability,BHS,2010,73.7431388,67.4736195,80.0126582
wgi.voice_accountability,BHS,2011,73.2129727,66.9434534,79.482492
wgi.voice_accountability,BHS,2012,73.2372906,66.9677713,79.50681
wgi.voice_accountability,BHS,2013,73.1701668,66.9006475,79.4396862
wgi.voice_accountability,BHS,2014,73.2568672,66.9893764,79.524358
wgi.voice_accountability,BHS,2015,67.7257691,62.6197925,72.8317457
wgi.voice_accountability,BHS,2016,65.7530933,60.6471167,70.8590699
wgi.voice_accountability,BHS,2017,66.1119031,61.0059265,71.2178797
wgi.voice_accountability,BHS,2018,65.8728349,60.2708552,71.4748145
wgi.voice_accountability,BHS,2019,67.7733811,62.1699505,73.3768117
wgi.voice_accountability,BHS,2020,67.7690195,62.1655889,73.3724501
wgi.voice_accountability,BHS,2021,68.6007815,62.9973509,74.2042121
wgi.voice_accountability,BHS,2022,67.503302,61.8998714,73.1067326
wgi.voice_accountability,BHS,2023,66.8296819,61.2277023,72.4316616
wgi.voice_accountability,BHS,2024,66.5292727,60.9272931,72.1312524
wgi.voice_accountability,BIH,1996,53.4556258,47.2301095,59.6811421
wgi.voice_accountability,BIH,1998,55.0738254,48.8483091,61.2993417
wgi.voice_accountability,BIH,2000,54.3473671,48.5868744,60.1078598
wgi.voice_accountability,BIH,2002,55.3000101,50.3593742,60.2406459
wgi.voice_accountability,BIH,2003,57.8686421,52.9280063,62.809278
wgi.voice_accountability,BIH,2004,60.1949364,55.3251979,65.0646749
wgi.voice_accountability,BIH,2005,61.9626598,57.2062149,66.7191047
wgi.voice_accountability,BIH,2006,60.9259226,56.1791741,65.6726711
wgi.voice_accountability,BIH,2007,60.2257811,55.7134084,64.7381538
wgi.voice_accountability,BIH,2008,58.59237,54.0799973,63.1047427
wgi.voice_accountability,BIH,2009,57.8010125,53.2886398,62.3133852
wgi.voice_accountability,BIH,2010,55.777702,51.2653293,60.2900747
wgi.voice_accountability,BIH,2011,53.6407689,49.1283962,58.1531416
wgi.voice_accountability,BIH,2012,54.3620657,50.3463506,58.3777808
wgi.voice_accountability,BIH,2013,53.3868428,49.2454353,57.5282502
wgi.voice_accountability,BIH,2014,54.0517221,49.9103146,58.1931295
wgi.voice_accountability,BIH,2015,53.1364399,48.9950325,57.2778473
wgi.voice_accountability,BIH,2016,52.3521744,48.2107669,56.4935818
wgi.voice_accountability,BIH,2017,50.1454711,46.0040636,54.2868785
wgi.voice_accountability,BIH,2018,49.1853913,44.7034047,53.6673779
wgi.voice_accountability,BIH,2019,48.9452501,44.4632635,53.4272368
wgi.voice_accountability,BIH,2020,48.9517681,44.4539732,53.4495629
wgi.voice_accountability,BIH,2021,48.5183819,44.0540133,52.9827505
wgi.voice_accountability,BIH,2022,48.5547013,44.0903327,53.01907
wgi.voice_accountability,BIH,2023,49.083091,44.5803184,53.5858636
wgi.voice_accountability,BIH,2024,49.9313526,45.42858,54.4341252
wgi.voice_accountability,BLR,1996,40.9380469,33.9032505,47.9728433
wgi.voice_accountability,BLR,1998,42.3811114,36.0261222,48.7361006
wgi.voice_accountability,BLR,2000,32.1353259,26.2727237,37.9979281
wgi.voice_accountability,BLR,2002,34.075321,28.9473963,39.2032457
wgi.voice_accountability,BLR,2003,34.5111837,29.383259,39.6391085
wgi.voice_accountability,BLR,2004,35.4658518,30.337927,40.5937765
wgi.voice_accountability,BLR,2005,33.3239917,28.1960669,38.4519164
wgi.voice_accountability,BLR,2006,31.8129335,27.1352411,36.490626
wgi.voice_accountability,BLR,2007,32.8376483,28.1599558,37.5153407
wgi.voice_accountability,BLR,2008,35.0425733,30.5437773,39.5413693
wgi.voice_accountability,BLR,2009,35.4600147,30.9612187,39.9588107
wgi.voice_accountability,BLR,2010,35.1279837,30.6291877,39.6267797
wgi.voice_accountability,BLR,2011,34.461832,29.963036,38.960628
wgi.voice_accountability,BLR,2012,35.2261919,31.2200525,39.2323314
wgi.voice_accountability,BLR,2013,34.5549715,30.4240673,38.6858757
wgi.voice_accountability,BLR,2014,36.0591669,31.9282627,40.1900711
wgi.voice_accountability,BLR,2015,35.9171499,31.7862457,40.0480541
wgi.voice_accountability,BLR,2016,37.3681028,33.2371986,41.499007
wgi.voice_accountability,BLR,2017,36.222017,32.0911128,40.3529212
wgi.voice_accountability,BLR,2018,37.5780311,33.1973752,41.9586871
wgi.voice_accountability,BLR,2019,34.7245951,30.3439391,39.1052511
wgi.voice_accountability,BLR,2020,32.7706505,28.3899945,37.1513064
wgi.voice_accountability,BLR,2021,29.6243646,25.2437086,34.0050205
wgi.voice_accountability,BLR,2022,28.0987986,23.7181426,32.4794546
wgi.voice_accountability,BLR,2023,26.6423377,22.2616818,31.0229937
wgi.voice_accountability,BLR,2024,27.2627222,22.8744474,31.650997
wgi.voice_accountability,BLZ,1996,71.7724811,63.1319556,80.4130066
wgi.voice_accountability,BLZ,1998,71.748739,63.1082135,80.3892645
wgi.voice_accountability,BLZ,2000,73.438662,64.7981365,82.0791875
wgi.voice_accountability,BLZ,2002,70.5281959,61.8876704,79.1687214
wgi.voice_accountability,BLZ,2003,70.8950078,62.2544823,79.5355333
wgi.voice_accountability,BLZ,2004,69.8968776,61.3668506,78.4269046
wgi.voice_accountability,BLZ,2005,70.5468255,62.0167985,79.0768526
wgi.voice_accountability,BLZ,2006,66.1415331,59.279292,73.0037742
wgi.voice_accountability,BLZ,2007,65.5148775,58.681659,72.3480959
wgi.voice_accountability,BLZ,2008,65.1324656,58.3018725,71.9630587
wgi.voice_accountability,BLZ,2009,69.0741119,62.2435187,75.904705
wgi.voice_accountability,BLZ,2010,68.9458396,62.1152465,75.7764327
wgi.voice_accountability,BLZ,2011,69.3307701,62.6320617,76.0294785
wgi.voice_accountability,BLZ,2012,69.3376048,62.6388965,76.0363132
wgi.voice_accountability,BLZ,2013,69.686923,63.2402452,76.1336008
wgi.voice_accountability,BLZ,2014,62.4358011,57.2343221,67.63728
wgi.voice_accountability,BLZ,2015,60.8691235,55.6676446,66.0706025
wgi.voice_accountability,BLZ,2016,60.8524542,55.5899546,66.1149538
wgi.voice_accountability,BLZ,2017,61.3252244,56.0627248,66.587724
wgi.voice_accountability,BLZ,2018,58.2479228,52.4372522,64.0585934
wgi.voice_accountability,BLZ,2019,58.198669,52.3685515,64.0287866
wgi.voice_accountability,BLZ,2020,58.3155472,52.4505104,64.180584
wgi.voice_accountability,BLZ,2021,58.2083584,52.3433216,64.0733952
wgi.voice_accountability,BLZ,2022,58.7706224,52.9055856,64.6356592
wgi.voice_accountability,BLZ,2023,58.968586,53.105212,64.8319601
wgi.voice_accountability,BLZ,2024,58.6688121,53.0165619,64.3210624
wgi.voice_accountability,BMU,1996,74.8104529,61.6382792,87.9826265
wgi.voice_accountability,BMU,1998,74.7552763,61.5831026,87.9274499
wgi.voice_accountability,BMU,2000,70.8900301,57.7178564,84.0622038
wgi.voice_accountability,BMU,2002,75.0685428,61.8963691,88.2407165
wgi.voice_accountability,BMU,2003,75.1168619,61.9446882,88.2890356
wgi.voice_accountability,BMU,2004,69.9596555,56.7874819,83.1318292
wgi.voice_accountability,BMU,2005,75.2980967,62.125923,88.4702704
wgi.voice_accountability,BMU,2006,75.4852946,62.3131209,88.6574683
wgi.voice_accountability,BMU,2007,75.4310911,62.2589174,88.6032648
wgi.voice_accountability,BMU,2008,75.3867783,62.2146046,88.558952
wgi.voice_accountability,BMU,2009,75.3955541,62.2233804,88.5677277
wgi.voice_accountability,BMU,2010,75.3446096,62.1724359,88.5167833
wgi.voice_accountability,BMU,2011,75.4362736,62.2640999,88.6084473
wgi.voice_accountability,BMU,2012,75.3598595,62.1876858,88.5320332
wgi.voice_accountability,BMU,2013,75.2473185,62.0751448,88.4194922
wgi.voice_accountability,BMU,2014,75.3684602,62.1962865,88.5406339
wgi.voice_accountability,BMU,2015,75.3991578,62.2269841,88.5713315
wgi.voice_accountability,BMU,2016,75.3609201,62.1887465,88.5330938
wgi.voice_accountability,BMU,2017,75.3276759,62.1555022,88.4998496
wgi.voice_accountability,BOL,1996,57.9689454,52.4053592,63.5325316
wgi.voice_accountability,BOL,1998,60.7944457,55.2308595,66.3580319
wgi.voice_accountability,BOL,2000,60.5220037,54.9584175,66.0855899
wgi.voice_accountability,BOL,2002,57.2904526,52.4163385,62.1645668
wgi.voice_accountability,BOL,2003,55.4495408,50.5754267,60.323655
wgi.voice_accountability,BOL,2004,55.1282389,50.9001311,59.3563467
wgi.voice_accountability,BOL,2005,58.4417121,54.3245701,62.5588541
wgi.voice_accountability,BOL,2006,59.4641182,55.3532719,63.5749646
wgi.voice_accountability,BOL,2007,58.1759771,54.0651307,62.2868234
wgi.voice_accountability,BOL,2008,57.2358011,53.1249548,61.3466475
wgi.voice_accountability,BOL,2009,58.1422095,54.0313632,62.2530559
wgi.voice_accountability,BOL,2010,57.4924996,53.5046643,61.480335
wgi.voice_accountability,BOL,2011,55.3636701,51.73106,58.9962802
wgi.voice_accountability,BOL,2012,53.9989993,49.9926446,58.005354
wgi.voice_accountability,BOL,2013,53.8126591,49.6815151,57.943803
wgi.voice_accountability,BOL,2014,55.1071134,50.9759694,59.2382574
wgi.voice_accountability,BOL,2015,54.0587581,49.9276141,58.189902
wgi.voice_accountability,BOL,2016,53.5032991,49.3721551,57.6344431
wgi.voice_accountability,BOL,2017,52.8589064,48.7277625,56.9900504
wgi.voice_accountability,BOL,2018,51.2043751,46.8234339,55.5853164
wgi.voice_accountability,BOL,2019,48.4430355,44.0620942,52.8239767
wgi.voice_accountability,BOL,2020,50.2105243,45.7258703,54.6951783
wgi.voice_accountability,BOL,2021,51.1834719,46.6598836,55.7070602
wgi.voice_accountability,BOL,2022,49.9229462,45.3993579,54.4465345
wgi.voice_accountability,BOL,2023,49.3318119,44.8082236,53.8554001
wgi.voice_accountability,BOL,2024,49.1522731,44.6286848,53.6758614
wgi.voice_accountability,BRA,1996,61.6244277,56.0842984,67.1645571
wgi.voice_accountability,BRA,1998,61.592813,56.0526836,67.1329423
wgi.voice_accountability,BRA,2000,61.8997541,56.3596248,67.4398835
wgi.voice_accountability,BRA,2002,65.3207101,60.462392,70.1790282
wgi.voice_accountability,BRA,2003,65.4164977,60.5581796,70.2748159
wgi.voice_accountability,BRA,2004,65.1251758,60.2867615,69.9635901
wgi.voice_accountability,BRA,2005,67.0426522,62.2611665,71.8241379
wgi.voice_accountability,BRA,2006,67.4382592,62.8568725,72.019646
wgi.voice_accountability,BRA,2007,67.1091844,62.5277977,71.6905712
wgi.voice_accountability,BRA,2008,67.9717456,63.3903588,72.5531323
wgi.voice_accountability,BRA,2009,66.8952358,62.8504368,70.9400347
wgi.voice_accountability,BRA,2010,67.8789001,63.8341012,71.9236991
wgi.voice_accountability,BRA,2011,66.0820054,62.4064967,69.757514
wgi.voice_accountability,BRA,2012,66.5333263,62.8578176,70.208835
wgi.voice_accountability,BRA,2013,64.3046259,60.5334783,68.0757734
wgi.voice_accountability,BRA,2014,64.2886513,60.5175038,68.0597989
wgi.voice_accountability,BRA,2015,64.9224025,60.7278347,69.1169702
